row_id,customer_message,expected_intent,predicted_intent,intent_confidence,retrieval_score,escalation_decision,escalation_reason,historical_response,draft_reply
115,I've been bamboozled... IVE NEVER FELT SO BETRAYED IN MY LIFE @115821 https://t.co/9j07Zx0OUT,other,account_issue,0.11670065744769477,0.5287440822890699,ESCALATE,Human review recommended for sensitive account_issue case.,@479329 Oh no! I see that your package is late. Who is the carrier for your package today? ^TL,"I understand that you are having trouble with your Amazon account. Please follow the appropriate sign-in or account recovery steps.

Similar Amazon support guidance: Oh no! I see that your package is late. Who is the carrier for your package today?

Human review is recommended before sending a final response because this case may involve account, payment, or refund information."
116,@115830  come on Amazon sort your Muppet delivery drivers out.. https://t.co/Bt1PTgK0uC,other,other,0.13566506093539038,0.5253316351446268,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@145895 Apologies again Craig. Have you a delivery preference set up? Please get in touch -  https://t.co/JzP7hlA23B we'd like to escalate this further with the carrier. ^TP,"I understand your concern. Please provide a few more details about the issue so it can be reviewed.

Similar Amazon support guidance: Apologies again Craig. Have you a delivery preference set up? Please get in touch - we'd like to escalate this further with the carrier."
117,@AmazonHelp はい。また注文したいので読めますが、コストかかりますがビニールに包むと滑りがいいので段ボールにいれるとき破れないんじゃと思います。,order_issue,other,0.10648316217731105,1.0,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@668968 ありがとうございます！😊 YM,"I understand your concern. Please provide a few more details about the issue so it can be reviewed.

Similar Amazon support guidance: ありがとうございます！😊 YM"
118,@AmazonHelp @115851 I have received multiple responses from past 4 days but no soln. Bullying- neither the service nor the refund would be provided. https://t.co/PiuAkNBnHv,return_refund,return_refund,0.15471470159809686,0.378200293100979,ESCALATE,Human review recommended for sensitive return_refund case.,@776874 Apologies for the delay. Kindly fill in your details here: https://t.co/beaaDm0muc and we’ll contact you soon. ^MN,"I understand that you need help with a return or refund. Please check the return or refund status in your Amazon order details.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent.

Human review is recommended before sending a final response because this case may involve account, payment, or refund information."
119,@AmazonHelp Yep. I️ looked for it and it is no where to be found.,missing_delivery,missing_delivery,0.11744084896925693,0.7091661714441259,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@158257 You should hear back from them via email shortly. Please let us know how it goes! 

- Richard L.","I understand that your order has not arrived as expected. Please check the latest delivery status and estimated delivery date in your Amazon order details.

Similar Amazon support guidance: You should hear back from them via email shortly. Please let us know how it goes! - Richard L."
120,@115821 That is BS @115821 saying that my @115890 Xbox One X console won’t be delivered until November 13 to the 17 is not right,delivery_tracking,missing_delivery,0.10739338074076588,0.4963351167737011,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@417579 Oh My! We'd love to look into this for you. Please reach out to us here: https://t.co/hApLpMlfHN

^LL","I understand that your order has not arrived as expected. Please check the latest delivery status and estimated delivery date in your Amazon order details.

Similar Amazon support guidance: Oh My! We'd love to look into this for you. Please reach out to us here:"
121,@AmazonHelp I can't log in to my account to even do that. That's the issue. I have Zero access cause it's been hacked.,account_issue,account_issue,0.2408867298579931,0.551751071268877,ESCALATE,Human review recommended for sensitive account_issue case.,"@294571 Yes, it is a scam email. Please follow the steps here: https://t.co/Zl5vv1pqZB &amp; reach us here:  https://t.co/zYVX1Qi29G ^CD","I understand that you are having trouble with your Amazon account. Please follow the appropriate sign-in or account recovery steps.

Similar Amazon support guidance: Yes, it is a scam email. Please follow the steps here: &amp; reach us here:

Human review is recommended before sending a final response because this case may involve account, payment, or refund information."
122,"@AmazonHelp Usually they do, yes, and they’ve given me credits. They’re nice &amp; helpful. I’m just frustrated because lately 1/2 orders have been delayed.",delivery_tracking,other,0.11712061481927295,0.3120000067703411,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@244663 I understand your frustration! Unforeseen circumstances may cause delays, however, we aim to deliver your order by the updated delivery date shown here: https://t.co/PCtircFm5C Please let us know if this is missed. ^SJ","I understand your concern. Please provide a few more details about the issue so it can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
123,@AmazonHelp 2nd gen,device_product,other,0.10648316217731105,0.7424282775403956,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@465789 Prime Video will be available to customers on generation 2, 3 and 4 of the Apple TVs. ^LI","I understand your concern. Please provide a few more details about the issue so it can be reviewed.

Similar Amazon support guidance: Prime Video will be available to customers on generation 2, 3 and 4 of the Apple TVs."
124,@AmazonHelp Correspondence very much on. But akin to octopi ink rather than serious effort to resolve. Standard email txts read like they are from bots.,other,shipping_information,0.12788338689596063,0.34345893735194305,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@121404 We've sent a correspondence to your registered email id. Please check the same for more information. ^ZH,"I can help with shipping information. Please check the estimated delivery date and tracking details associated with your order.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
125,Amazonがぁぁぁぁ https://t.co/vxBnxGVDku,other,other,0.10648316217731105,0.0,ESCALATE,No sufficiently similar historical resolution was found.,@115770 カスタマーサービスにてお問い合わせ済みとのことで、お手数をおかけいたしました。リプライいただきありがとうございました。ET,"I understand your concern. Please provide a few more details about the issue so it can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
126,@AmazonHelp I will do that today,return_refund,other,0.11527510795762527,1.0,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@219460 We've got something more interesting ""Festive riddles"". Check out Amazon app for more. ^AS","I understand your concern. Please provide a few more details about the issue so it can be reviewed.

Similar Amazon support guidance: We've got something more interesting ""Festive riddles"". Check out Amazon app for more."
127,I can talk to @115821 Alexa in the music app but not the Alexa app.  Hmmm.,device_product,device_product,0.11727094172722277,0.7369126624084109,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@180859 We're always looking for ways to improve. You can submit feedback directly to our Alexa team: https://t.co/IaMpdMyJUM ^KB,"I understand that you are having an issue with an Amazon device or product. Please provide the product details and describe the issue so it can be reviewed.

Similar Amazon support guidance: We're always looking for ways to improve. You can submit feedback directly to our Alexa team:"
128,"@AmazonHelp status is ""preparing for shipment"" since last tuesday. Thanks!",delivery_tracking,other,0.16578808267789016,0.5529053360895256,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@322941 Thanks for the update, Abbi. Orders can ship on the same day they're expected to be delivered. Please keep us posted.  ^SE","I understand your concern. Please provide a few more details about the issue so it can be reviewed.

Similar Amazon support guidance: Thanks for the update, Abbi. Orders can ship on the same day they're expected to be delivered. Please keep us posted."
129,寒過ぎてAmazonのダンボール箱の中に入ってやがる https://t.co/JCBnsZyS4C,other,other,0.10648316217731105,0.0,ESCALATE,No sufficiently similar historical resolution was found.,@115770 カスタマーサービスにてお問い合わせ済みとのことで、お手数をおかけいたしました。リプライいただきありがとうございました。ET,"I understand your concern. Please provide a few more details about the issue so it can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
130,"@AmazonHelp Details shared !
Hope you contact me ASAP",other,other,0.14522349120940206,0.7052997063003821,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@432205 Thanks for confirming. We'll reach out to you soon. ^SG,"I understand your concern. Please provide a few more details about the issue so it can be reviewed.

Similar Amazon support guidance: Thanks for confirming. We'll reach out to you soon."
131,Love buying a new tv and it doesn’t work cheers @115830 @115821,device_product,device_product,0.1180629325185658,0.5198309511557007,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@443968 Are you have trouble logging in after clicking the link? ^DA,"I understand that you are having an issue with an Amazon device or product. Please provide the product details and describe the issue so it can be reviewed.

Similar Amazon support guidance: Are you have trouble logging in after clicking the link?"
132,"Il corriere mi porta il pacco di Amazon che aspettavo con ansia
#GFvip https://t.co/97KhrOcYzw",delivery_tracking,device_product,0.13557625960877492,0.5560773137454882,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@791510 Cosa hai ordinato di bello? 😊 Siamo curiosi! ^CS,"I understand that you are having an issue with an Amazon device or product. Please provide the product details and describe the issue so it can be reviewed.

Similar Amazon support guidance: Cosa hai ordinato di bello? 😊 Siamo curiosi!"
133,"@AmazonHelp I have forwarded the details on the above link! Hope this time , issue will be resolved",other,promotion,0.11988512530462411,0.4671526346161844,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@332761 Thank you for confirming. If you've shared your details, our team will get back to you soon via email. Please keep an eye on your mailbox. Appreciate your patience. ^SM","I understand that you are having an issue with a promotion or offer. Please check the promotion terms and eligibility associated with the order.

Similar Amazon support guidance: Thank you for confirming. If you've shared your details, our team will get back to you soon via email. Please keep an eye on your mailbox. Appreciate your patience."
134,@AmazonHelp Thanks Already done on amazon website . This is a very  criminal act as you can not denied to take Indian currency by your self until RBI generates the guidelines .10 rupess coin has not demonitized yet.,payment_billing,other,0.13351141100610653,0.35292477143206535,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@510151 Hmm. Let's take a closer look into this with you here: https://t.co/w77ic7l4V2 ^JZ,"I understand your concern. Please provide a few more details about the issue so it can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
135,"@AmazonHelp @115850 @115851 @1840
I am waiting since nov. 9th .
Still it's not resolved by your representatives.
I hope now someone call me today with a better response.
and last but not the least I want my money back.
Thanks!!!
@743843",return_refund,other,0.1614376217733376,0.3403842094838423,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@485834 We're following up with your concern here: https://t.co/QQTOV9k3ck. Kindly check. ^MP,"I understand your concern. Please provide a few more details about the issue so it can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
136,@115821 @118706  I PAID FOR EXPEDITED SHIPPING - WHY IS THIS NOT DELIVERED YET? https://t.co/AgPzMqf1Ao,delivery_tracking,shipping_information,0.15753044525990434,0.7782379044527754,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@441107 Hmm.. that's odd. We'd like to take a better look into this w/ you. Please reach us via phone here: https://t.co/hApLpMlfHN ^KP,"I can help with shipping information. Please check the estimated delivery date and tracking details associated with your order.

Similar Amazon support guidance: Hmm.. that's odd. We'd like to take a better look into this w/ you. Please reach us via phone here:"
137,"@118919 , why did u sell 10.E MBL,its worst,2much radiation,there is no exchange for tis mbl,plz help me",device_product,other,0.17772238330824294,0.5348706667958436,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@199800 Please contact us here right away: https://t.co/vlvfJr4nN9 and we'll be glad to help you. ^SI,"I understand your concern. Please provide a few more details about the issue so it can be reviewed.

Similar Amazon support guidance: Please contact us here right away: and we'll be glad to help you."
138,@AmazonHelp just been told you have lost my delivery but you have taken payment - what do i do? who do i contact?,other,shipping_information,0.13571574512581175,0.4351026392336273,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@504289 Sorry to hear your orders were delayed. Please reach out to us here: https://t.co/JzP7hlA23B so we can look into this for you. ^ES,"I can help with shipping information. Please check the estimated delivery date and tracking details associated with your order.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
139,@AmazonHelp あっ💦はい！電話はしてないので大丈夫です！！ありがとうございます😊,other,other,0.10648316217731105,0.8225673276117618,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@143572 👍👍👍💕　MH,"I understand your concern. Please provide a few more details about the issue so it can be reviewed.

Similar Amazon support guidance: 👍👍👍💕 MH"
140,@115821 Don't blame this on the delivery it was the @115821 delivery service that delivered it.,missing_delivery,missing_delivery,0.15783286993002527,0.5033253738859318,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@208234 This is never our intent, we'd love to help out! What was the delivery date you were provided with during checkout? ^SA","I understand that your order has not arrived as expected. Please check the latest delivery status and estimated delivery date in your Amazon order details.

Similar Amazon support guidance: This is never our intent, we'd love to help out! What was the delivery date you were provided with during checkout?"
141,"@AmazonHelp Have shared the details, waiting for some miraculous update now!",other,other,0.1613601213247488,0.9477197303538389,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@523482 Thank you for confirming, will get back shortly. ^SK","I understand your concern. Please provide a few more details about the issue so it can be reviewed.

Similar Amazon support guidance: Thank you for confirming, will get back shortly."
142,@AmazonHelp @369330 Who I highly doubt sent the product out like this. (but could have maybe put it in less shoddy and more appropriate packaging),order_issue,order_issue,0.11509080508725371,0.35136610826749004,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@290504 Please contact our support team if you do not receive your order by the appointed time: https://t.co/hApLpMlfHN ^WM,"I understand that there is an issue with your order or the item you received. Please provide the relevant order details so the issue can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
143,"@AmazonHelp Actualmente pago dos veces y con la aparente subida de precios, una función familiar seria conveniente. #recomendación",payment_billing,other,0.10648316217731105,0.31393121189519085,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@416802 Por este medio no contamos con acceso a tu cuenta, por lo que es necesario contactar directamente a Soporte al Cliente. ^DA","I understand your concern. Please provide a few more details about the issue so it can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
144,"@115850 I hv purchased watch using Amazon pay &amp; cancelled it and got refund in Amazon pay, how can I get my money back to my bank account?",return_refund,return_refund,0.26351498410875146,0.48899162366035864,ESCALATE,Human review recommended for sensitive return_refund case.,@199422 Sorry for the inconvenience. Please refer our terms and conditions here: https://t.co/6mXKFu0uPn for further details. ^GU,"I understand that you need help with a return or refund. Please check the return or refund status in your Amazon order details.

Similar Amazon support guidance: Sorry for the inconvenience. Please refer our terms and conditions here: for further details.

Human review is recommended before sending a final response because this case may involve account, payment, or refund information."
145,@AmazonHelp Hi. Which date should I expect? The one on the product or the one on the order page? https://t.co/peWR18KokA,delivery_tracking,order_issue,0.13771062805184847,0.3998939517036496,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@659796 I get your concern. However, could you confirm if you've shared the required details through the link provided earlier?  If not, please share your details from the secured link provided for us to assist you better. ^KH","I understand that there is an issue with your order or the item you received. Please provide the relevant order details so the issue can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
146,"@AmazonHelp j'ai un soucis avec mon paiement, c'est la première fois que ça m'arrive, help!!",payment_billing,other,0.208045370245681,0.4975386416372951,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@324105 Bjr, je suis désolée pour cela, si votre colis n'arrive pas d'ici 20h, merci de contacter notre SAV via:https://t.co/hgIrz98cdI","I understand your concern. Please provide a few more details about the issue so it can be reviewed.

Similar Amazon support guidance: Bjr, je suis désolée pour cela, si votre colis n'arrive pas d'ici 20h, merci de contacter notre SAV via:"
147,"@AmazonHelp i am part of the Canadian amazon, but still sadly no. I had seen it before but had to change passwords and in doing so this 2nd account vanished. here is a pic of the email i had received. just unsure how to access this 2nd account on the same email https://t.co/ggp0xVudoz",account_issue,account_issue,0.14806039336272164,0.34918581888038597,ESCALATE,Human review recommended for sensitive account_issue case.,@522631 Please contact us via this link: https://t.co/zYVX1Qi29G so an agent can look into this for you. ^JJ,"I understand that you are having trouble with your Amazon account. Please follow the appropriate sign-in or account recovery steps.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent.

Human review is recommended before sending a final response because this case may involve account, payment, or refund information."
148,"After 2 years, @115833 suddenly can't understand 'GPB Atlanta'. When asked, now she can't find station 'GPB Lanta', or wants to add some gobbledygook Pandora station. Voice recognition deteriorating.",device_product,delivery_tracking,0.13950030500348978,0.3498648493697039,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@354417 We're here to help! Have you tried uninstalling and re-installing the app as an attempt to fix this? Let us know, please! ^JE","I can help you check the latest tracking information for your Amazon order. Please check the tracking details in your order or provide the relevant order information.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
149,"@AmazonHelp Ah bon, c'est la première fois que je vois ça, surtout pour un jeu vidéo.. Un temps supplémentaire de traitement. Mdr",shipping_information,other,0.10648316217731105,0.4419184518440615,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@681280 Bonsoir, je vous remercie de nous avoir signalé cela. Un de ces colis vous concerne-t-il? ^BR","I understand your concern. Please provide a few more details about the issue so it can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
150,@AmazonHelp Now i don't know anything. I want my refund. That's your company service. Your costumer service team making me only fool.,return_refund,return_refund,0.2124551271047524,0.4173616872208516,ESCALATE,Human review recommended for sensitive return_refund case.,"@438497 Hi! I'm sorry for the frustration. Without providing account information, can you tell us what happened? We'd love to help! ^AJ","I understand that you need help with a return or refund. Please check the return or refund status in your Amazon order details.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent.

Human review is recommended before sending a final response because this case may involve account, payment, or refund information."
151,"@AmazonHelp No one actually refunded me after the first guy said he would but can’t, so his supervisor would and the supervisor ‘promised’ the gal he had to transfer me to would. His ‘call feedback’ confirmation email even said she would be more than able to do it for me, then she did not.",return_refund,promotion,0.10724702731852603,0.3393346463409953,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@171134 Hi Will, sorry for the delay. I can see that your details are still in the Social Media queue. ^JJ","I understand that you are having an issue with a promotion or offer. Please check the promotion terms and eligibility associated with the order.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
152,@AmazonHelp I contacted the service provider but they said this product is not available.wait for one month . #amazon,device_product,device_product,0.12996417137101432,0.38967391750941044,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@305267 That's quite a comment! Looks like you've had an unpleasant experience. Do let us know what went wrong, we'd like to help. ^EM","I understand that you are having an issue with an Amazon device or product. Please provide the product details and describe the issue so it can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
153,"@AmazonHelp I've always been able to do that till yesterday. I now see two nonsense options called ""sort by default"" and ""sort by priority"".",other,shipping_information,0.11670562406746746,0.4201352770080918,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@192272 We're unable to view your account details via Twitter. We'll be able to provide a resolution at the link ^CD provided. ^RA,"I can help with shipping information. Please check the estimated delivery date and tracking details associated with your order.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
154,"@AmazonHelp Amzl US tracking id TBA556568756000. It says delivery attempted 7:32, but no note was left nor did anyone drive down my street in the past hour",missing_delivery,missing_delivery,0.14913164340111318,0.43177640952373475,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@772576 I'd like a member of my team to further investigate this. Please provide us your info here: https://t.co/lBtDwaUgkV ^BG,"I understand that your order has not arrived as expected. Please check the latest delivery status and estimated delivery date in your Amazon order details.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
155,@AmazonHelp still haven't had an update as to why you charged me $17.98.,payment_billing,payment_billing,0.13473679803342792,0.3832818843201893,ESCALATE,Human review recommended for sensitive payment_billing case.,"@277015 Hello, sorry to hear that :/ please contact our Costumer service directly via phone or chat 👉 https://t.co/kNTGheRKje ^SN","I understand your concern about the payment or charge. Please check the transaction details in your Amazon account. If the charge is still unclear, Amazon Support can review the transaction.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent.

Human review is recommended before sending a final response because this case may involve account, payment, or refund information."
156,@115821 my stuff was supposed to be delivered by 8:00 pm today. It's 8:01. https://t.co/6tqRapjOZy,missing_delivery,missing_delivery,0.17383562334099315,0.4419277298816177,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@125005 Does the tracking show 'out for delivery'? https://t.co/Y5jpI9gRhE ^RO,"I understand that your order has not arrived as expected. Please check the latest delivery status and estimated delivery date in your Amazon order details.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
157,Quand tu connais que le sav @120533 . Te prendre le sav de @184489  c'est retour a l'age de pierre . 1 DM en 6 jours . 0 action . 🤘,other,other,0.10648316217731105,0.3505784625508567,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@429585 désolée, vous avez la possibilité de demander le retour de l'article contre un remplacement ou remboursement depuis votre compte^KE","I understand your concern. Please provide a few more details about the issue so it can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
158,@115850 @115821 Pathetic refund policies at Amazon reflected every now and then. cc @118702 @4167 are better. @43603 @121927 @19915,return_refund,return_refund,0.19268716935724092,0.506292480159283,ESCALATE,Human review recommended for sensitive return_refund case.,@467261 I'm sorry you're upset with the Amazon Pay. Could you tell us what went wrong? ^HA,"I understand that you need help with a return or refund. Please check the return or refund status in your Amazon order details.

Similar Amazon support guidance: I'm sorry you're upset with the Amazon Pay. Could you tell us what went wrong?

Human review is recommended before sending a final response because this case may involve account, payment, or refund information."
159,"@171383 d Mail kommt von @116316 nicht von @171383 .Es ist korrekt,dass i nicht erneut d Probemonat nutzen kann. Der Newsletter ist der Fehler.",promotion,other,0.10648316217731105,0.39974254342580134,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@197575 Ich schau mir das gerne nochmal für dich an - danke, für dein Feedback! Gruß ^SM","I understand your concern. Please provide a few more details about the issue so it can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
160,"@AmazonHelp Not sure there's much point,I don't think there's anything else to add. There's been 36 deals (and that's just the ones i was watching) cancelled so far today. Pretty infuriating tbh",other,payment_billing,0.12876753854487277,0.3434415399621392,ESCALATE,Human review recommended for sensitive payment_billing case.,@207109 I'm so sorry! Please give us another chance and contact again:  https://t.co/hApLpMlfHN ^AT,"I understand your concern about the payment or charge. Please check the transaction details in your Amazon account. If the charge is still unclear, Amazon Support can review the transaction.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent.

Human review is recommended before sending a final response because this case may involve account, payment, or refund information."
161,@115821 why do I pay for prime if you can't meet you guaranteed delivery day and time?,missing_delivery,shipping_information,0.12814236551538327,0.4676175180156522,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@719695 I'm sorry you haven't yet received your package, Jackson. We're here to help! What current tracking information is provided here: https://t.co/kCz2vSiz6H?  ^SE","I can help with shipping information. Please check the estimated delivery date and tracking details associated with your order.

Similar Amazon support guidance: I'm sorry you haven't yet received your package, Jackson. We're here to help! What current tracking information is provided here:"
162,"Well this is fun, @115821 is crap again, page just isn't loading right anymore no matter what...",other,shipping_information,0.1025542072184907,0.40715365814146753,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@556058 Are you getting any error messages? Are you having any issues with anything else loading? ^KM,"I can help with shipping information. Please check the estimated delivery date and tracking details associated with your order.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
163,"@AmazonHelp Est il possible de changer de lieu de livraison ? Je dois partir à 13h, colis livré ou non. Merci de votre suivi en tout cas.",shipping_information,other,0.10648316217731105,0.3036511709193096,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@264341 Vous pouvez initier la conversation en DM.
^ARC","I understand your concern. Please provide a few more details about the issue so it can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
164,"@AmazonHelp Ok, but need help regarding this.",other,other,0.19761186536018888,0.5579471369843352,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@131787 We'll certainly help you with your concern, Adit. Could you please elaborate on the issue? ^SY","I understand your concern. Please provide a few more details about the issue so it can be reviewed.

Similar Amazon support guidance: We'll certainly help you with your concern, Adit. Could you please elaborate on the issue?"
165,@AmazonHelp Amazon has failed to meet its delivery deadlines on my orders twice in 4 days. Frustrating and disappointing.,missing_delivery,delivery_tracking,0.1222045263437989,0.42916815144301734,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@176228 I'm sorry you haven't received your order! Were you provided any additional info regarding the delay? ^ME,"I can help you check the latest tracking information for your Amazon order. Please check the tracking details in your order or provide the relevant order information.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
166,"@AmazonHelp No update from your team, worst service",other,other,0.19246979860825525,0.7518666658649775,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@309916 Please don’t provide your order details as it is personal information. Our Twitter page is visible to the public. ^MS,"I understand your concern. Please provide a few more details about the issue so it can be reviewed.

Similar Amazon support guidance: Please don’t provide your order details as it is personal information. Our Twitter page is visible to the public."
167,@AmazonHelp I just downloaded it and it works pretty well!,other,missing_delivery,0.13168798546765126,0.47468136332684496,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@198853 The download feature is currently not available, please stay tuned for further updates on the download option for the title. ^RB","I understand that your order has not arrived as expected. Please check the latest delivery status and estimated delivery date in your Amazon order details.

Similar Amazon support guidance: The download feature is currently not available, please stay tuned for further updates on the download option for the title."
168,@115821 @115850 am I going to receive this today? This was bluntly claimed since yesterday when I order. https://t.co/Oxkbn3pYc9,delivery_tracking,cancellation,0.11792417445521308,0.42651814166006885,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@414991 Umang, our team will review the details and reach out to you with all the available options soon. Appreciate your patience. ^MS","I can help with your order cancellation request. Please provide the relevant order details so the request can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
169,"O próximo @117634 a ser lançado vai vir à prova de bala, uma edição especial pros cariocas.",other,other,0.10648316217731105,0.37277896930913307,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@332119 Oi Mauricio, caso tivermos descontos na nossa nova Loja, serão anunciados no site. Continue de olho! ^LG","I understand your concern. Please provide a few more details about the issue so it can be reviewed.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
170,@AmazonHelp On the way...,other,delivery_tracking,0.14224729421544224,1.0,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,"@432931 My apologies Stuart. If it's not received within the revised delivery estimate, please let us know. ^DC","I can help you check the latest tracking information for your Amazon order. Please check the tracking details in your order or provide the relevant order information.

Similar Amazon support guidance: My apologies Stuart. If it's not received within the revised delivery estimate, please let us know."
171,@AmazonHelp It’s of no use considering my previous experience. Once I returned a leather jacket which was never replaced.,return_refund,missing_delivery,0.12836232383804524,0.4554361397754152,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@199881 here:https://t.co/vlvfJr4nN9 and we'll help you right away. 2/2 ^EM,"I understand that your order has not arrived as expected. Please check the latest delivery status and estimated delivery date in your Amazon order details.

Similar Amazon support guidance: here: and we'll help you right away. 2/2"
172,@AmazonHelp do I have to guess where my parcel is? #amazon #AmazonPrime #CustomerService #AmazonUK https://t.co/eGggjs8FEi,delivery_tracking,delivery_tracking,0.13130808456907023,0.3729666420024659,AUTO_HANDLE,Non-sensitive intent has sufficient historical grounding for an automated draft.,@799328 Could you contact us so that we can look into this further for you? You can reach us here: https://t.co/oGDklGgbCZ. ^PJ,"I can help you check the latest tracking information for your Amazon order. Please check the tracking details in your order or provide the relevant order information.

No sufficiently similar historical resolution was found, so this draft uses a general response for the predicted intent."
